arch,bench_concurrency,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction,limit_per_category,mandatory_only,max_rss_kb,max_tokens,max_vmhwm_kb,model,model_label,node,node_rank,parallel_requests,prompt_id,run_dir,runs,source_run_dir,successful_runs,suite,sweep_id,sweep_name,threads,threads_batch,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,tpot_s_mean,tpot_s_stdev,trials_configured,ttft_s_mean,ttft_s_stdev,warmup_trials
arm,1,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,3,0,5824192,512,5824512,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0083,,1,medium_cpu_inference_pipeline,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,6.509541768708713,0.00435763795674297,0.13484278579177672,9.697022601692288e-05,3,8.068107175660165,0.0024655412909213234,1
arm,1,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,3,0,5824192,512,5824512,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0083,,1,medium_quant_tradeoff,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,6.725999314297667,0.0038699351113093746,0.1356087869921862,8.477962219196314e-05,3,6.825947046658257,0.000835945029581491,1
arm,1,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5824192,512,5824512,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0083,,1,mandatory_short_capital_france,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,3.19089521854713,0.004209263646746692,0.12893379577791267,5.458777782470939e-05,3,1.2908857226623998,0.002560581214004276,1
arm,1,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,3,0,5824192,512,5824512,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0083,,1,short_cpu_quantisation,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,6.753347282142774,0.002230433165216879,0.13094064848791453,5.0102252686564106e-05,3,3.5594064690036853,0.0020809485460517338,1
arm,1,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,3,0,5824192,512,5824512,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0083,,1,short_threading_definition,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.15213490850468,0.005393375247076359,0.13456008003068393,0.00010504761735831338,3,2.826360549661331,0.0006865431457057048,1
arm,1,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,long_hpc_case_study,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.294154604955351,0.010745540088279663,0.13605263407934068,0.00021941035516269522,3,0.2023750839968367,0.0010500233282915925,1
arm,1,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,long_memory_bound_reasoning,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.321245684183342,0.0066139304093451295,0.1354691001533336,0.00012250239803081623,3,0.20667372767153816,0.000549234047196117,1
arm,1,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,mandatory_long_transformer_cpu,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.597306926914458,0.006049576681167044,0.13089357555545766,0.00015320966409395278,3,0.17727955465670675,0.0035061066165959593,1
arm,1,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,mandatory_medium_ml_vs_dl,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.6834411696874305,0.011452605892743942,0.1294682195871174,0.00015724459866258282,3,0.1726438126740201,0.004540757858649023,1
arm,1,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,medium_cpu_inference_pipeline,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.630828687057004,0.010625305901574867,0.13033815002652185,0.00015576772611542635,3,0.1752757210051641,0.00391964323321592,1
arm,1,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,medium_quant_tradeoff,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.647559797824899,0.014243671998961168,0.13003922661362344,0.0002012621655926199,3,0.1757816613341371,0.004208520923815441,1
arm,1,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,mandatory_short_capital_france,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,3.234736817812996,0.0011866836751825978,0.12873071660902094,9.11937769650018e-05,3,1.2622531603459113,0.00019813309144051181,1
arm,1,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,short_cpu_quantisation,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,5.455864051917834,0.0035779681683072782,0.1296671741640826,0.00010831622287107232,3,3.5610078640068727,0.004140913370788841,1
arm,1,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,3,0,5442112,64,5442112,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0024,,1,short_threading_definition,measurements/1253766-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,3,measurements/1253766-track-a1-server-sweep,3,decode-length,arm_server,ARM server sweep,24,24,7.692449175365064,0.00442525832245116,0.12955556005820332,0.00010235203594206832,3,0.15739054300744706,0.0016879425031385339,1
arm,1,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,long_hpc_case_study,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.363081539921855,0.0113752070717563,0.18634537398166467,0.0003976936383328621,3,0.20063811034196988,0.0007475535017601986,1
arm,1,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,long_memory_bound_reasoning,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.624929744540467,0.014880219282140951,0.1776635099947636,0.0004818860596375742,3,0.1922332923374294,0.0010774967838212846,1
arm,1,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,mandatory_long_transformer_cpu,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.127338330614127,0.01664965869243533,0.16310944006301029,0.0004467193329229519,3,0.1747440589921704,6.363737521506003e-06,1
arm,1,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,mandatory_medium_ml_vs_dl,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.0190615768001905,0.010250278125419895,0.1423856579159934,0.00020555367275256975,3,0.1526474353352872,0.00067705538427059,1
arm,1,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,medium_cpu_inference_pipeline,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.563267066770223,0.006475291535209856,0.15228367512333732,0.00015150685009768228,3,0.16202527933637612,1.809972697347791e-05,1
arm,1,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,medium_quant_tradeoff,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.653089806880911,0.009277523029591268,0.1502252088924149,0.0002093804644797426,3,0.16014765033226772,0.0002502747937159159,1
arm,1,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,mandatory_short_capital_france,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,3.2359820242298207,0.0006254688755364112,0.13045030455557732,8.463788431765422e-05,3,1.2490392816641058,9.746047013322435e-05,1
arm,1,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,short_cpu_quantisation,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.825906811323573,0.011018198453241774,0.1442608693832308,0.0003076874930067882,3,3.6493043576580626,0.002914459180608842,1
arm,1,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5064832,128,5064832,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0621,,1,short_threading_definition,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.989750080274996,0.015335401812573451,0.14299189675074703,0.00031441605966945745,3,0.15217077399332388,0.0002006847221562618,1
arm,1,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,long_hpc_case_study,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.867520456653648,0.017143633524619364,0.1702830345328091,0.0004954431951161445,3,0.18874334866692757,0.0023412870295709412,1
arm,1,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,long_memory_bound_reasoning,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.088200008423283,0.013846931176939239,0.1641007427217854,0.0003751416151001407,3,0.18311598933238807,0.001957794904176032,1
arm,1,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,mandatory_long_transformer_cpu,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.536375042377912,0.023070768858780552,0.15287268391338737,0.0005344637600209519,3,0.16760955866751223,0.001288091703976542,1
arm,1,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,mandatory_medium_ml_vs_dl,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.256831400700534,0.004007390828755586,0.13768776385564094,7.323219457080361e-05,3,0.15176359633308797,0.0004749334344400888,1
arm,1,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,medium_cpu_inference_pipeline,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.903954661951062,0.005729023008974616,0.14473029347506813,0.0001215421601008712,3,0.1589253166657727,9.552000820112283e-05,1
arm,1,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,medium_quant_tradeoff,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.977612041827272,0.03325280596558359,0.14320277196587652,0.0006844362566554485,3,0.15745397166695815,0.0005020202143817159,1
arm,1,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,mandatory_short_capital_france,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,3.264197042982974,0.0012044304225126074,0.1294913652778228,0.00012283013273983157,3,1.2374397076661505,0.000397258316875416,1
arm,1,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,short_cpu_quantisation,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.030769659535448,0.007215030218365146,0.13887442876377434,0.00021412537044192465,3,3.58699229166632,0.0026829406502677363,1
arm,1,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,3,0,5103232,128,5103232,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cna0720,,1,short_threading_definition,measurements/1253766-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.240596364632494,0.012524815323077922,0.13800519625983915,0.00023906456306215808,3,0.15102262000073097,0.00019884163027259022,1
arm,1,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,long_hpc_case_study,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,0.0,,,3,,,1
arm,1,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,long_memory_bound_reasoning,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,2.8933785161222394,0.0028923448048512874,0.2006858655718959,0.0003510822939391962,3,18.17168864866835,0.0200095525675423,1
arm,1,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,mandatory_long_transformer_cpu,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,0.0,,,3,,,1
arm,1,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,mandatory_medium_ml_vs_dl,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.18597820606032542,0.00031106981373273264,0.16438530544271795,0.00010065411805214184,3,21.014333149660768,0.035645407978083674,1
arm,1,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,medium_cpu_inference_pipeline,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,4.804347883025768,0.005798974807426067,0.16331497976381337,0.0002786261617475713,3,5.901107595670813,0.004292025080816417,1
arm,1,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,medium_quant_tradeoff,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,0.0,,,3,,,1
arm,1,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,mandatory_short_capital_france,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.5773525664368112,0.00043520284909459524,,,3,1.5938513246752943,0.0011704796587177612,1
arm,1,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,short_cpu_quantisation,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.70018965577258,0.003831183434323539,0.15344427046715892,0.00012649784693884853,3,2.9675129566555065,0.002397032874336723,1
arm,1,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,3,0,5430336,128,5430336,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,cna0024,,1,short_threading_definition,measurements/1253766-track-a1-server-sweep/model-set/tq/model-3/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.025788040026555,0.007202404898437286,0.14676692135711805,0.00018406519710273276,3,2.582993121332644,0.0020320092139907626,1
