arch,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,parallel_requests,prompt_id,replica_count,source,successful_runs,suite,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
unknown,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,0,concurrency,24,24,,,
unknown,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.1099350182375487,0.9262913763880453,1.236055986674425
unknown,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.0134566952910833,0.9831414299449037,1.4612269926680408
unknown,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.0144933166594894,0.9629104692310008,3.9079805979854427
unknown,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.3448442503159415,0.8253123238688858,1.2369917836622335
unknown,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.615856193877339,1.1276340885007003,3.1058690786691536
unknown,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,short_cpu_quantisation,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.0089497906413893,0.9758110166325056,2.9461719883353603
unknown,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5362688.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,short_threading_definition,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.0274904096692208,0.9629255662860289,2.3303302336620013
unknown,turbo3,turbo3,long,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.375849954067281,0.18590244988193114,0.20012575265718624
unknown,turbo3,turbo3,long,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.63119039477827,0.17746124816267064,0.19253938900268017
unknown,turbo3,turbo3,long,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.153441244537929,0.16241449786620848,0.17434528500113325
unknown,turbo3,turbo3,medium,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.04443880281298,0.1418725677506645,0.15217382466653362
unknown,turbo3,turbo3,medium,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.575561280695084,0.15199481398420253,0.16226627267315052
unknown,turbo3,turbo3,medium,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.668415916064163,0.14987953327042527,0.15983562065715282
unknown,turbo3,turbo3,short,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,3.2441353242585627,0.12965576066603213,1.2493821670068428
unknown,turbo3,turbo3,short,1024,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.848538180917183,0.14360436698685528,3.6476309776674802
unknown,turbo3,turbo3,short,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5029696.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.01875539370682,0.14239996944099184,0.15167972399891974
unknown,turbo4,turbo4,long,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.877833947745824,0.16998616701581398,0.18824705932638608
unknown,turbo4,turbo4,long,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.087317948899327,0.16412548763789617,0.1829654143366497
unknown,turbo4,turbo4,long,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.560404141429941,0.15231640040154906,0.16637994066695683
unknown,turbo4,turbo4,medium,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.305169536521931,0.13677662113133582,0.1507597389863804
unknown,turbo4,turbo4,medium,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.941852286386475,0.14394155004191006,0.15787272332818247
unknown,turbo4,turbo4,medium,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.0195483140417565,0.14234475945399064,0.15656678300001658
unknown,turbo4,turbo4,short,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,3.2770008272062414,0.12851549261217265,1.2358447969988144
unknown,turbo4,turbo4,short,1024,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.05902758029362,0.13810436840684293,3.5858204986628457
unknown,turbo4,turbo4,short,1024,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5068096.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.280135981222264,0.13725707092127773,0.14999182400060818
unknown,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.3422109692973105,0.1870765556220614,0.20103001766256057
unknown,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.597951120068225,0.17851529904721267,0.1936881173363266
unknown,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.116643438645096,0.16339016224667394,0.17557220099843107
unknown,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.982361678668551,0.1431339715485702,0.15343925665365532
unknown,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.528398050324058,0.1530956179921068,0.16309495766957602
unknown,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.624195213608516,0.15087762836214422,0.16124346699992506
unknown,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,3.228184338745379,0.13109672710965645,1.249976982343166
unknown,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.797992244391482,0.14509257886614077,3.649399955679352
unknown,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5058880.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.95854573815022,0.14363090002364198,0.15309180633630604
unknown,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.808795178463429,0.17200868278477532,0.19008326500382586
unknown,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.042129926619865,0.16535560145148864,0.18402045100810938
unknown,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.479196501148917,0.15422925928091505,0.16816587899423516
unknown,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.225422841473241,0.1382857419343713,0.15251878366689198
unknown,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.8655047130190985,0.14554616672179682,0.1591693373338785
unknown,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.937152545770487,0.14403965927827297,0.15797520632622764
unknown,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,3.2596515776572277,0.12997463066615939,1.23675194500053
unknown,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.000043218317133,0.13973155917842406,3.5868225940018115
unknown,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5102848.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.201204428758346,0.13876192504456059,0.15160861933448663
unknown,turbo3,turbo3,long,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.3277571297564,0.18758276696848175,0.201681654000519
unknown,turbo3,turbo3,long,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.598899213057541,0.1784905983202173,0.19295015433211424
unknown,turbo3,turbo3,long,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.104899093566165,0.16370722803150015,0.175549718333059
unknown,turbo3,turbo3,medium,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.9977607453215,0.14281878417585514,0.15313660333534548
unknown,turbo3,turbo3,medium,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.536553263668598,0.1529071812966033,0.1625540489985724
unknown,turbo3,turbo3,medium,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.62578381251548,0.15084400051968536,0.16087738333347565
unknown,turbo3,turbo3,short,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,3.2317235839441576,0.13070656127779834,1.250261248331905
unknown,turbo3,turbo3,short,4096,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.810267069495956,0.14472268013912437,3.649758622998585
unknown,turbo3,turbo3,short,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5099520.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.967886462766479,0.14344087765616118,0.15260011599942422
unknown,turbo4,turbo4,long,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,5.8972175449512045,0.1694247015669151,0.1878273726676222
unknown,turbo4,turbo4,long,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.1052769450066835,0.16363613188712745,0.18324725133303824
unknown,turbo4,turbo4,long,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.569862730335286,0.15208475375589636,0.1676987003350708
unknown,turbo4,turbo4,medium,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.271939355597976,0.13739667940945213,0.1520957409981444
unknown,turbo4,turbo4,medium,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,6.934751304923869,0.1440817964304567,0.1589524899997438
unknown,turbo4,turbo4,medium,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,7.006003053757983,0.142612728874017,0.1578218316656906
unknown,turbo4,turbo4,short,4096,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5157952.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/arm_server/a1_server_scaling_summary.csv,3,context-length,24,24,3.267270878241563,0.1294912634445306,1.2353870080005436
