experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model,model_label,threads,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,prompt_id,category,mandatory,prompt_text,runs,successful_runs,error_runs,first_success_answer
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",1,1,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: Transformer models require a significant amount of memory to store their weights, attention mechanisms, and input sequences. This can lead to memory overflow issues on systems with limited RAM, making it difficult to run large models on CPU-only systems.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the model needs to access its weights repeatedly. This can lead to slow inference times due to the repeated loading of weights from memory, which can be a bottleneck on CPU-only systems.\n\nQuantisation can help address"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",1,1,0,"**Machine Learning (ML) vs Deep Learning (DL)**\n\nMachine Learning and Deep Learning are both subfields of Artificial Intelligence (AI) that enable computers to learn from data and make predictions or decisions. However, they differ in their approach, complexity, and application.\n\n**Machine Learning (ML)**\n\nMachine Learning is a type of AI that uses algorithms to analyze data and make predictions or decisions. It relies on statistical models and mathematical techniques to identify patterns in data. ML is typically used for tasks such as:\n\n* Classification (e.g., spam vs. non-spam emails)\n* Regression (e.g., predicting house prices)\n*"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,1,1,0,The capital of France is Paris.
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,medium_concurrency,medium,False,"An LLM server is benchmarked with 1, 2, 4, and 8 concurrent requests. Total throughput increases, but each request has worse TTFT and TPOT. Explain why this happens in a CPU-only setting. Include the roles of batching, cache pressure, memory bandwidth, and fairness between requests.",1,1,0,"In a CPU-only setting, the behavior you described can be attributed to several factors:\n\n1. **Batching**: When multiple requests are processed concurrently, the LLM server can take advantage of batching to improve throughput. Batching involves processing multiple requests together, which can lead to more efficient use of CPU resources. However, this comes at the cost of increased latency for each individual request, as the server spends more time processing batches.\n\n2. **Cache pressure**: As the number of concurrent requests increases, the cache pressure also increases. Cache pressure occurs when the CPU's cache is filled with data from multiple requests, leading to increased cache misses and"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",1,1,0,"The main stages of the inference pipeline for a quantized chat model on a CPU-only cluster node are:\n\n1. **HTTP Request Handling**: The server receives HTTP requests from clients, which contain the input prompt.\n2. **Tokenization**: The input prompt is tokenized into individual tokens, which are then fed into the model for evaluation.\n3. **Model Evaluation**: The model evaluates the input tokens and generates a probability distribution over the possible next tokens.\n4. **Token Generation**: The model generates one token at a time based on the probability distribution, which is then appended to the output sequence.\n5. **Response Generation**: The final"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",1,1,0,"The given model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different trade-off between memory footprint, throughput, and output quality.\n\n- **Q8_0**: This is a full-precision floating-point model, which means it uses 32-bit floating-point numbers to represent weights and activations. This format provides the highest output quality but comes with the largest memory footprint and lowest throughput. It's typically used for development and testing purposes.\n\n- **Q5_K_M and Q4_K_M**: These are mixed-"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,medium_thread_scaling,medium,False,"An inference benchmark is run with 8, 16, 24, and 48 threads. Throughput improves from 8 to 24 threads but barely changes at 48 threads, while latency becomes more variable. Explain at least three possible causes for this behavior and describe what additional measurements would help distinguish memory bandwidth saturation from scheduling overhead.",1,1,0,"This behavior is often referred to as ""inference sweet spot"" or ""inference plateau."" It's a common phenomenon in deep learning inference workloads where the throughput improves as the number of threads increases, but eventually plateaus or even decreases at higher thread counts. Here are three possible causes for this behavior:\n\n1. **Memory Bandwidth Saturation**: As the number of threads increases, the total memory bandwidth required to feed the threads also increases. If the memory bandwidth is not sufficient to handle the increased demand, the throughput will plateau or even decrease. This is because the threads are competing for the same limited memory bandwidth, leading to contention"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,short_batching,short,False,Explain the difference between latency and throughput in an inference server. Give one example where optimizing one can hurt the other.,1,1,0,"**Latency vs Throughput in an Inference Server**\n\nIn an inference server, latency and throughput are two related but distinct performance metrics.\n\n**Latency:**\nLatency refers to the time it takes for the server to process a single request or inference. It's the delay between when the server receives the request and when it sends the response. Lower latency means faster response times, which is critical for applications that require real-time decision-making or feedback.\n\n**Throughput:**\nThroughput, on the other hand, refers to the number of requests or inferences that the server can process per unit of time (e.g., requests per"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",1,1,0,"Quantisation is a technique used to reduce the memory requirements of neural network models by representing weights and activations with lower precision data types, such as integers or fixed-point numbers. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it reduces the amount of data that needs to be transferred between memory and the CPU. By reducing the memory requirements, quantisation can improve the performance of neural network inference on CPUs with limited memory bandwidth.\n\nOne benefit of quantisation is that it can significantly reduce the memory requirements of neural network models, allowing them to fit in the limited memory of a CPU. This can lead to faster inference"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,short_kv_cache,short,False,"What is the KV cache in transformer inference, and why does it matter for long-context generation?",1,1,0,"**KV Cache in Transformer Inference**\n\nThe KV cache, also known as the key-value cache, is a technique used in transformer-based models, particularly in long-context generation tasks like language modeling and text summarization. It's a mechanism to improve the efficiency of transformer inference by reducing the number of computations required.\n\n**How KV Cache Works**\n\nIn a transformer model, the self-attention mechanism is responsible for computing the attention weights between input tokens. This computation involves calculating the dot product of the query (Q), key (K), and value (V) matrices. The KV cache stores the precomputed key-value pairs for a subset of input"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,2,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,1,1,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. In the context of CPU inference, a thread is a separate flow of execution that can run simultaneously with other threads. By utilizing multiple threads, the CPU can process multiple inference requests in parallel, thereby increasing the overall throughput.\n\n**How Thread Parallelism Works**\n\nWhen a CPU executes a thread, it allocates a portion of its resources (e.g., execution units, registers, and cache) to that thread. By running multiple threads concurrently, the CPU can utilize its resources more efficiently, leading to"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,long_concurrency_server,long,False,"An HTTP inference server receives user prompts and serves streaming responses. With one request at a time, latency is easiest to reason about: TTFT mainly reflects prompt processing and scheduling overhead, while TPOT reflects per-token decode cost. With multiple concurrent requests, the server may batch work across requests, interleave decode steps, and keep hardware busier. This can increase total generated tokens per second, but it can also increase per-request latency because each request waits behind others. On CPU-only nodes, concurrency can add cache pressure, memory bandwidth contention, lock contention, and more variable scheduling. A useful benchmark therefore reports both total throughput and per-request metrics such as TTFT, TPOT, and goodput. The goodput definition should use a clear SLA, such as TTFT below two seconds and TPOT below two hundred milliseconds, and should report the fraction of requests meeting that target. Explain how to design and interpret a concurrency benchmark for an LLM server. Include what raw data should be logged and how the results should be plotted.",1,1,0,"Designing and Interpreting a Concurrency Benchmark for an LLM Server\n====================================================================\n\n**Benchmark Goals**\n\nThe primary goals of a concurrency benchmark for an LLM server are to:\n\n1.  Evaluate the impact of concurrency on total throughput and per-request metrics.\n2.  Identify the optimal concurrency level for a given hardware configuration.\n3.  Assess the server's ability to meet a specified Service Level Agreement (SLA).\n\n**Raw Data Logging**\n\nTo accurately measure concurrency performance, the following raw data should be logged:\n\n1.  **Request timestamps**: Record the start and end times of each request.\n2.  **Token"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",1,1,0,"**Experiment Structure**\n\nTo structure the experiment, the team should follow these steps:\n\n1. **Model Preparation**: Download and prepare the required models (Llama 3.1 8B Q4, TinyLlama 1.1B Q4, Qwen2.5 1.5B Q4, GPT-OSS 20B Q4, and SmolLM2 360M Q4) and convert them to the desired format for inference.\n2. **SLURM Job Script**: Write a SLURM job script that:\n	* Sets up the environment (e.g., loads necessary libraries,"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",1,1,0,"**Performance Story Breakdown**\n\nThe performance story describes a transformer decoder running autoregressive inference on a CPU-only node. The key points are:\n\n1. **Memory-bandwidth bound**: When the batch size is small, the model's performance is limited by the memory subsystem's ability to feed data to the arithmetic units. This means that the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone.\n2. **Quantisation trade-offs**: Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency.\n3."
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,long_quantisation_evaluation,long,False,"A benchmark compares Q8_0, Q5_K_M, Q4_K_M, and Q2_K versions of the same instruction-tuned language model. The Q8_0 model has the largest file size and usually preserves quality best. Q5_K_M and Q4_K_M reduce memory substantially while often keeping acceptable qualitative behavior. Q2_K is much smaller, but it may produce less reliable answers, especially for reasoning-heavy prompts. On a CPU-only inference server, smaller models can improve cache residency and reduce memory traffic, but actual throughput depends on kernel implementation, vectorization, dequantisation overhead, and batch shape. A careful report should not claim that lower precision is always faster or always better. It should show memory usage, TTFT, TPOT, throughput, and representative generated outputs for fixed prompts. It should also describe whether output quality was judged qualitatively or with an automated metric. Given this scenario, write an evaluation plan and explain how to decide which quantisation level is the best deployment choice under memory-limited and latency-limited conditions.",1,1,0,"**Evaluation Plan: Quantisation Level Comparison**\n\n**Objective:** Evaluate the performance of Q8_0, Q5_K_M, Q4_K_M, and Q2_K versions of the same instruction-tuned language model under memory-limited and latency-limited conditions.\n\n**Evaluation Metrics:**\n\n1. **Memory Usage:** Measure the memory usage of each model on the inference server.\n2. **Throughput:** Measure the number of requests processed per second (TPS) for each model.\n3. **TTFT (Time To First Token):** Measure the time taken for the model to process the first token of a request.\n4"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",1,1,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: Transformer models require a significant amount of memory to store their weights, attention mechanisms, and input sequences. This can lead to memory overflow issues on systems with limited RAM, making it difficult to run large models on CPU-only systems.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the model needs to access its weights repeatedly. This can lead to slow inference times due to the repeated loading of weights from memory, which can be a bottleneck on CPU-only systems.\n\nQuantisation can help address"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",1,1,0,"**Machine Learning (ML) vs Deep Learning (DL)**\n\nMachine Learning and Deep Learning are both subfields of Artificial Intelligence (AI) that enable computers to learn from data and make predictions or decisions. However, they differ in their approach, complexity, and application.\n\n**Machine Learning (ML)**\n\nMachine Learning is a type of AI that uses algorithms to analyze data and make predictions or decisions. It relies on statistical models and mathematical techniques to identify patterns in data. ML is typically used for tasks such as:\n\n* Classification (e.g., spam vs. non-spam emails)\n* Regression (e.g., predicting house prices)\n*"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,1,1,0,The capital of France is Paris.
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,medium_concurrency,medium,False,"An LLM server is benchmarked with 1, 2, 4, and 8 concurrent requests. Total throughput increases, but each request has worse TTFT and TPOT. Explain why this happens in a CPU-only setting. Include the roles of batching, cache pressure, memory bandwidth, and fairness between requests.",1,1,0,"In a CPU-only setting, the behavior you described can be attributed to several factors:\n\n1. **Batching**: When multiple requests are processed concurrently, the LLM server can take advantage of batching to improve throughput. Batching involves processing multiple requests together, which can lead to more efficient use of CPU resources. However, this comes at the cost of increased latency for each individual request, as the server spends more time processing batches.\n\n2. **Cache pressure**: As the number of concurrent requests increases, the cache pressure also increases. Cache pressure occurs when the CPU's cache is filled with data from multiple requests, leading to increased cache misses and"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",1,1,0,"The main stages of the inference pipeline for a quantized chat model on a CPU-only cluster node are:\n\n1. **HTTP Request Handling**: The server receives HTTP requests from clients, which contain the input prompt.\n2. **Tokenization**: The input prompt is tokenized into individual tokens, which are then fed into the model for evaluation.\n3. **Model Evaluation**: The model evaluates the input tokens and generates a probability distribution over the possible next tokens.\n4. **Token Generation**: The model generates one token at a time based on the probability distribution, which is then appended to the output sequence.\n5. **Response Generation**: The final"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",1,1,0,"The given model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different trade-off between memory footprint, throughput, and output quality.\n\n- **Q8_0**: This is a full-precision floating-point model, which means it uses 32-bit floating-point numbers to represent weights and activations. This format provides the highest output quality but comes with the largest memory footprint and lowest throughput. It's typically used for development and testing purposes.\n\n- **Q5_K_M and Q4_K_M**: These are mixed-"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,medium_thread_scaling,medium,False,"An inference benchmark is run with 8, 16, 24, and 48 threads. Throughput improves from 8 to 24 threads but barely changes at 48 threads, while latency becomes more variable. Explain at least three possible causes for this behavior and describe what additional measurements would help distinguish memory bandwidth saturation from scheduling overhead.",1,1,0,"This behavior is often referred to as ""inference sweet spot"" or ""inference plateau."" It's a common phenomenon in deep learning inference workloads where the throughput improves as the number of threads increases, but eventually plateaus or even decreases at higher thread counts. Here are three possible causes for this behavior:\n\n1. **Memory Bandwidth Saturation**: As the number of threads increases, the total memory bandwidth required to feed the threads also increases. If the memory bandwidth is not sufficient to handle the increased demand, the throughput will plateau or even decrease. This is because the threads are competing for the same limited memory bandwidth, leading to contention"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,short_batching,short,False,Explain the difference between latency and throughput in an inference server. Give one example where optimizing one can hurt the other.,1,1,0,"**Latency vs Throughput in an Inference Server**\n\nIn an inference server, latency and throughput are two related but distinct performance metrics.\n\n**Latency:**\nLatency refers to the time it takes for the server to process a single request or inference. It's the delay between when the server receives the request and when it sends the response. Lower latency means faster response times, which is critical for applications that require real-time decision-making or feedback.\n\n**Throughput:**\nThroughput, on the other hand, refers to the number of requests or inferences that the server can process per unit of time (e.g., requests per"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",1,1,0,"Quantisation is a technique used to reduce the memory requirements of neural network models by representing weights and activations with lower precision data types, such as integers or fixed-point numbers. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it reduces the amount of data that needs to be transferred between memory and the CPU. By reducing the memory requirements, quantisation can improve the performance of neural network inference on CPUs with limited memory bandwidth.\n\nOne benefit of quantisation is that it can significantly reduce the memory requirements of neural network models, allowing them to fit in the limited memory of a CPU. This can lead to faster inference"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,short_kv_cache,short,False,"What is the KV cache in transformer inference, and why does it matter for long-context generation?",1,1,0,"**KV Cache in Transformer Inference**\n\nThe KV cache, also known as the key-value cache, is a technique used in transformer-based models, particularly in long-context generation tasks like language modeling and text summarization. It's a mechanism to improve the efficiency of transformer inference by reducing the number of computations required.\n\n**How KV Cache Works**\n\nIn a transformer model, the self-attention mechanism is responsible for computing the attention weights between input tokens. This computation involves calculating the dot product of the query (Q), key (K), and value (V) matrices. The KV cache stores the precomputed key-value pairs for a subset of input"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,2048,4,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,1,1,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. In the context of CPU inference, a thread is a separate flow of execution that can run simultaneously with other threads. By utilizing multiple threads, the CPU can process multiple inference requests in parallel, thereby increasing the overall throughput.\n\n**How Thread Parallelism Works**\n\nWhen a CPU executes a thread, it allocates a portion of its resources (e.g., execution units, registers, and cache) to that thread. By running multiple threads concurrently, the CPU can utilize its resources more efficiently, leading to"
