experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,bench_concurrency,cache_type_k,cache_type_v,max_tokens,trial,prompt_id,category,mandatory,status,error,ttft_s,tpot_s,total_s,output_token_events,throughput_output_tok_s,max_rss_kb,max_vmhwm_kb
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,2,turbo4,turbo4,128,1,medium_concurrency,medium,False,200,,0.41628245799802244,0.26564281924415056,34.15336558496347,128,3.7478004819634503,5153792,5153792
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,2,turbo4,turbo4,128,1,mandatory_long_transformer_cpu,long,True,200,,0.42673539504176006,0.26767443870854246,34.42209914600244,128,3.71854137823158,5153792,5153792
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,2,turbo4,turbo4,128,1,long_hpc_case_study,long,False,200,,0.46064899198245257,0.29815094884233845,38.32633829896804,128,3.339739867699453,5153792,5153792
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,2,turbo4,turbo4,128,1,long_memory_bound_reasoning,long,False,200,,0.49938531598309055,0.2979440877088492,38.33891366003081,128,3.338644415828686,5153792,5153792
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,2,turbo4,turbo4,128,1,long_quantisation_evaluation,long,False,200,,0.4730537420255132,0.2876426839841691,37.00417434098199,128,3.459069207179701,5153792,5153792
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,2,turbo4,turbo4,128,1,long_concurrency_server,long,False,200,,0.47842736198799685,0.27981433550429374,36.01530409400584,128,3.5540446823911034,5153792,5153792
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,mandatory_short_capital_france,short,True,200,,1.604793332022382,0.4625630939990515,4.844559810007922,7,1.4449197191330687,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,short_threading_definition,short,False,200,,1.6020916370034683,0.5074022525197764,66.04290761001175,128,1.9381339288671156,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,short_cpu_quantisation,short,False,200,,1.603476899996167,0.5074147251732537,66.04635215099552,128,1.9380328486176759,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,short_kv_cache,short,False,200,,1.6011341660050675,0.507410080330703,66.04658279402065,128,1.9380260807617156,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,short_batching,short,False,200,,3.634789240983082,0.48542416735445004,65.2841696869873,128,1.9606590788197384,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.6569370079960208,0.49865373779536504,63.986577611009125,128,2.000419537643425,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,medium_quant_tradeoff,medium,False,200,,0.6534734650049359,0.4986517173151016,63.98496182501549,128,2.000470053417415,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.6556959620211273,0.49866363107076456,63.98789601601311,128,2.0003783210494643,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,medium_thread_scaling,medium,False,200,,0.8459648439893499,0.4995345561416805,64.28732782500447,128,1.991061136471978,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,medium_concurrency,medium,False,200,,0.7091555919905659,0.5521590951575777,70.83400907099713,128,1.8070415846674053,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,mandatory_long_transformer_cpu,long,True,200,,0.706395621993579,0.55216576077968,70.83403476601234,128,1.8070409291638587,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,long_hpc_case_study,long,False,200,,0.705900278990157,0.5521752303780155,70.8342237790057,128,1.8070361072826135,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,long_memory_bound_reasoning,long,False,200,,0.9411279060004745,0.5458659791338577,70.26657004799927,128,1.82163438335702,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,long_concurrency_server,long,False,200,,0.6545074640016537,0.33287978592932804,42.93085551902186,128,2.9815385333582647,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo2,turbo2,128,1,long_quantisation_evaluation,long,False,200,,0.6575068620149978,0.33287782306296154,42.93445731600514,128,2.9812884103296695,5052480,5052480
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,mandatory_short_capital_france,short,True,200,,1.6257225470035337,0.47022399932999787,4.919948808965273,7,1.4227790312054462,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,short_cpu_quantisation,short,False,200,,1.6248591680196114,0.5237447594170547,68.14107816800242,128,1.8784557485928661,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,short_kv_cache,short,False,200,,1.6247275460045785,0.523740435582879,68.14239249500679,128,1.8784195170338251,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,short_threading_definition,short,False,200,,1.626236361975316,0.5237461678032015,68.14426024095155,128,1.8783680319869098,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,short_batching,short,False,200,,3.6823936500004493,0.5015576549527954,67.38093419402139,128,1.8996471558471988,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.66190457099583,0.5214386220868332,66.88502691901522,128,1.9137317557632614,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.6609818839933723,0.5214421228188508,66.88495471799979,128,1.9137338215996906,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,medium_quant_tradeoff,medium,False,200,,0.6588292469969019,0.5214514551811675,66.88516852003522,128,1.9137277042466903,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,medium_thread_scaling,medium,False,200,,0.8879164429963566,0.5231723870475241,67.33142458298244,128,1.901043989381908,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,mandatory_long_transformer_cpu,long,True,200,,0.7250673710368574,0.5825240665035667,74.70603257999755,128,1.7133823813081441,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,medium_concurrency,medium,False,200,,0.7280716540408321,0.5825330654487351,74.71084440301638,128,1.7132720292856456,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,long_hpc_case_study,long,False,200,,0.725127951009199,0.5825294331339459,74.70818180998322,128,1.7133330901501798,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,long_memory_bound_reasoning,long,False,200,,1.018502641003579,0.5759663417326711,74.16682331403717,128,1.725839051485627,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,long_concurrency_server,long,False,200,,0.6784107610001229,0.3181984512205052,41.09023441001773,128,3.115095395240525,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo3,turbo3,128,1,long_quantisation_evaluation,long,False,200,,0.6815420300117694,0.318196660189112,41.09400983399246,128,3.1148092025354015,5125120,5125120
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,mandatory_short_capital_france,short,True,200,,1.6079159469809383,0.46396557966363616,4.857272377994377,7,1.4411380411181263,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,short_kv_cache,short,False,200,,1.6072091709938832,0.5083404238978364,66.16708064300474,128,1.934496712808083,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,short_threading_definition,short,False,200,,1.6084072880330496,0.5083387578974156,66.17015773704043,128,1.9344067533988778,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,short_cpu_quantisation,short,False,200,,1.60966442595236,0.5083514300709422,66.17209141195053,128,1.9343502263385237,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,short_batching,short,False,200,,3.626996851002332,0.4858931258740637,65.33601759298472,128,1.9591031825261365,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.6396926870220341,0.4998250500785781,64.11789049004437,128,1.9963226959232954,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,medium_quant_tradeoff,medium,False,200,,0.6362932749907486,0.4998351692205559,64.11643686599564,128,1.9963679558101772,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.6386138970265165,0.4998349281885903,64.11932545300806,128,1.996278019078803,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,medium_thread_scaling,medium,False,200,,0.8681968539603986,0.5010032988190981,64.49619113997323,128,1.9846133196021956,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,medium_concurrency,medium,False,200,,0.7062472639954649,0.5519575790312383,70.80535546399187,128,1.8077728606997039,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,mandatory_long_transformer_cpu,long,True,200,,0.7045357690076344,0.5519698342124154,70.80557469895575,128,1.807767263301201,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,long_hpc_case_study,long,False,200,,0.7038734430097975,0.5519679285907626,70.80577453604201,128,1.8077621611898986,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,long_memory_bound_reasoning,long,False,200,,0.9700393590028398,0.544979440739954,70.18305682699429,128,1.8238020084466848,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,long_concurrency_server,long,False,200,,0.6352167750010267,0.33573577432310225,43.27427858900046,128,2.957877154133201,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,4,turbo4,turbo4,128,1,long_quantisation_evaluation,long,False,200,,0.6387970980140381,0.3357331673779679,43.27828368800692,128,2.957603423526492,5147840,5147840
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,8,turbo2,turbo2,128,1,mandatory_short_capital_france,short,True,200,,1.9445848540053703,0.9118666489957832,8.329888487001881,7,0.8403473841123966,5059008,5059008
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,8,turbo2,turbo2,128,1,short_batching,short,False,200,,1.9418445060146041,1.0161517312595305,130.9935658070026,128,0.9771472301821822,5059008,5059008
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,8,turbo2,turbo2,128,1,medium_quant_tradeoff,medium,False,200,,1.9425902380025946,1.0161512947240734,130.9954563539941,128,0.9771331278399508,5059008,5059008
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,8,turbo2,turbo2,128,1,short_kv_cache,short,False,200,,1.9438505819998682,1.0161605383783734,130.99890381505247,128,0.977107412904108,5059008,5059008
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,8,turbo2,turbo2,128,1,medium_cpu_inference_pipeline,medium,False,200,,1.9438409919966944,1.0161539630077074,130.99896024598274,128,0.9771069919917573,5059008,5059008
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,8,turbo2,turbo2,128,1,short_cpu_quantisation,short,False,200,,1.948441778018605,1.0161783244959481,131.00442985398695,128,0.9770661964840762,5059008,5059008
